"sin",,"DATA_WIN","cccc68c7928e63feb966db96210f5f3b085f371800b6341b27001f8374076f2b"
"drawn",,"DATA_WIN","8b6df8c11847ada8266bad5b8737f94c208c411a3ebe18e27aad31bfb7eb8767"
"argument6",,"DATA_WIN","84889adc27e2e4942c03f355d4724d50470b0d7c823b140a1e5bfd7017aee6c2"
"torder",,"DATA_WIN","cc606237a555a81fcd76a58614148fc3df32c4d5efc33e49841df9faacecbec5"
"argument2",,"DATA_WIN","2af92a596953553364014a2abc3eae45a15e1a800e738f4ed004b359f2765542"
"argument3",,"DATA_WIN","31105ec04e1e3cc658ff974e645ffb53976736305beaebf345e5b54beeb792da"
"argument4",,"DATA_WIN","6adfb40028569c631b6271e3b9c0a28027a2a0d473fc4b211dbaf2e3816359fa"
"argument5",,"DATA_WIN","7e2880423e1e391278d200b59bb01479020912a575e76d06b7b10f3f09cf4a07"
"power",,"DATA_WIN","07d715edb696fb5f628f7298e5d7217ed4d2bdfc5347a1c55fee30832267f21d"
"tsep",,"DATA_WIN","05110f2433132b16128b41b50abb916af78e8bdd42c2a5d58c2d2e7ac15ff360"
"max",,"DATA_WIN","9baf3a40312f39849f46dad1040f2f039f1cffa1238c41e9db675315cfad39b6"
"min",,"DATA_WIN","1f6fa6f69d185e6086d04e7330361bf9001a3b8d0ce511171055dc34eb90c1c5"
"point",,"DATA_WIN","251fecd592e56e6c4a95121752f4a73bb802dffc1cc4bce6100206ee2b7cb650"
"abs",,"DATA_WIN","78da4a596a88bc5114f071ba590793bf3b37329d761230f33129983a747f414e"
"achievement",,"DATA_WIN","a38bcf73d352e4c7ecd5e6480c34fafb1454d0d1ce77066af3ac6720ea250372"
"tindex",,"DATA_WIN","d3debb74ba0b403a260f0068d7c51f8657394ced371f0f99416915549201a6d2"
"Unlocked achievement: ",,"DATA_WIN","53d32dc85613148f11342dba0bcb052f7e44a25a3440ceb5b2c657150dd3e9e6"
"index",,"DATA_WIN","1bc04b5291c26a46d918139138b992d2de976d6851d0893b0476b85bfbdfc6e6"
"thottest",,"DATA_WIN","6f5d6ac8055cde7f780c062bdfdb35e2c36df314ec47a93210c3ef55b7bd0d1c"
"heat",,"DATA_WIN","5a2a0ed9aa3ab7d82b53e8209b13bf598377870fd38f8e1063bfbe0c4d7d7f96"
"txstart",,"DATA_WIN","df3771b7894393aa3a251a4235a91eda9fd20fae353f07294ba567dde21f9270"
"tystart",,"DATA_WIN","ea6bac36ae52769370517d05c1d9b582d1414b8e871ccb6bdf182f6f1b1c6337"
"txend",,"DATA_WIN","c09bdfe5a0378b836880aad4712e2c25c37564fbc21f042ec4bf69ffc023964b"
"tyend",,"DATA_WIN","8821daf6580c9a1d4212713828ae7cc7c3c4e4816ac3f9db829cd23dcd1d06c4"
"tseg",,"DATA_WIN","fe65583db414caac9d2a49dde8bf9ecda1341932ee36aeaecae5c13693d1e3bc"
"theta",,"DATA_WIN","973e223542ffe23e2d24b97d1a473552e3c80fa47f5f46783cb6cb77f195216e"
"dtheta",,"DATA_WIN","f9c6c96e3d766c7e288ee0df02b02c0fc832aad96b545288b07ba2da2a3763ec"
"tamp",,"DATA_WIN","8a279f06494be774cba78f1a8c222f0613ba0ea5b9dc9f7bf116ae0c0bddeb80"
"tcolor",,"DATA_WIN","01cfa83d40c03e3f3e7ed535450bf2d14786b5fe6838505a3d3064d7364f2e19"
"talpha",,"DATA_WIN","aefc226eaaa9058a0661b4b5d63eb8f4130b4d4467c429007fe760f56a83bcda"
"tnormal",,"DATA_WIN","c327ae477556fdd1af3fb3fc4ca2a7bbf85f78cc157e8201c4db5225a6abf1af"
"degtorad",,"DATA_WIN","53375f9d982891664efbdd6d0caabc70c2710a91459fb70ab800cb8aa9e19730"
"Weapon",,"DATA_WIN","1710782c5d15b9135ea757fbcc88f5d7d9a69c3a99f904a9b4396bcae9320be6"
"mission[",,"DATA_WIN","5c8fca23ed5b39ee7a87b9ddc267053262d552d724834f8907b53f1ae98376a7"
"cheat",,"DATA_WIN","3a1b45d4778cc8a6e07420119952efa34e7ffd44ffe01d3726d501824d5f51b9"
"souls",,"DATA_WIN","54a7c25dd3c81d3acaff5ce76480ff06e285a2d892c6e0492098a6206b78d278"
"var1",,"DATA_WIN","4c3c468428e55eaddfe3118bcd47147bfdfbe2f72e0d0925ea486d5e362801f1"
"open",,"DATA_WIN","2348f998744212575d85959674f9607ab26f67708a917157472832386337c904"
"windowed",,"DATA_WIN","eff9f08c79ee99253e1283152e90ca8d8a4e69b4ab4c94f38c8b9e761af6a0d7"
"Settings",,"DATA_WIN","74a883a037bc227f91891ab654a753d3a99f31ab06ae5b5d2b6e594a692b41f8"
"vsync",,"DATA_WIN","f60600beda8cdf07cf9964253f7bd26d2a24514319c6854dbf5219c2e9956826"
"interp",,"DATA_WIN","109b10f2281b9ad3c946d2c21576779a80d371e065c540b4c1a375bea1fd5467"
"graphics",,"DATA_WIN","57eb5aedb42b638bbf6c7c7fc40416a238ab7edb082ac90ae8b30fa95a96c33b"
"Apartment Settings",,"DATA_WIN","e8a7bf58db4bca649e47374d8bdc6fb8b195ec54af6450c8297d893d002f4e45"
"control",,"DATA_WIN","0fcd568a5cb9bdb4677b69354b11ee415af8f784519cff3da49a26f84eaee7f2"
"control[",,"DATA_WIN","a17f61d6c197c3c54b5e839d868f2ac0815f3cb3758e4c2b4e658f5ff9872fbe"
"Controls",,"DATA_WIN","799c269135742a36ae48dddf3a69c47c7d2a428a34e351f6da93ae6490101b47"
"direction",,"DATA_WIN","93c4abe27cf1696102534bb60b3795f41f60f52fa806cd5d0feadfc8bd2b8170"
"cone",,"DATA_WIN","cff179e7721e503c090cb8200cb1ef125aaff60886179b1eb70fb6c422ee1314"
"baked",,"DATA_WIN","0c49b4dd29afbbf600e87958576b1c7bf5bc45f015442d31c2590a70179b7c44"
"theta1",,"DATA_WIN","2c5d7d7e052c1055432b815a360394430a7c792172d23e43d879fd29fe1aab06"
"theta2",,"DATA_WIN","f4606c77cb7d4eced37ed617aa3011a3f9c3d4904e94c197b3448f2f85d94c42"
"prec",,"DATA_WIN","da4a07bd2a2b38f3cc934081965064c7e986b61e67c176b6ffcaf43aa6b2501f"
"dir",,"DATA_WIN","2b64c6d9afd8a34ed0dbf35f7de171a8825a50d9f42f05e98fe2b1addf00ab44"
"Loading MAP: ",,"DATA_WIN","3f1cdc931699a4cab9fd0ecabdf6067d78c471e0fbadeddbeae1009b74ab135a"
"left",,"DATA_WIN","360f84035942243c6a36537ae2f8673485e6c04455a0a85a0db19690f2541480"
"right",,"DATA_WIN","27042f4e6eca7d0b2a7ee4026df2ecfa51d3339e6d122aa099118ecd8563bad9"
"top",,"DATA_WIN","28720365c5e7476a011e4f43ac003ee5f16247a263b9d623aa85ed311d73bf39"
"bottom",,"DATA_WIN","be9b7607e070383c083b082c9c32d5509931bf9b297caf90bfdb7a692424c158"
"ignored",,"DATA_WIN","3514cf816e5407a39cb7a1c1e1243f176dda121e06398a8934edb1dc426b0b34"
"sqr",,"DATA_WIN","8fc21da610761c189aa419477fef0211000b04583f10abda004ee47d2e98626c"
"result",,"DATA_WIN","f6a214f7a5fcda0c2cee9660b7fc29f5649e3c68aad48e20e950137c98913a68"
"srch",,"DATA_WIN","0c804374933e753ee084febf8b58573344d5a82ce85af068856cf6f2a5b3ec6a"
"&!&",,"DATA_WIN","0dea3be76cf6d0a3edacf7eecdd3491457f25f3ed3179314f769a70bf0570550"
"&b&",,"DATA_WIN","da65bc320b3d3ec305b1c114cd5bd4c7998c3848882a7bc15b29af551b7e9660"
"&y&",,"DATA_WIN","25339958c0ee6e4309af214df558163a0e745094313a50c2ecb41949ab511b29"
"&r&",,"DATA_WIN","869b90df9fa37691f4aa2fe634b9685be6151e3a68385b494eb7d4ab5e04a876"
"&dk&",,"DATA_WIN","ec5f5d495df96229292bca50b66557671345b26b4b9f5126f962c2b297d270ee"
"dif",,"DATA_WIN","e32ddb27a14b58409cc6c4b611a0049282bd2f3f0530ce1e6481ee7a43f24055"
"median",,"DATA_WIN","7896a617a785dd968b580c61a2b418ae7ea28ecb713a3650178971519c566c4e"
"hashcount",,"DATA_WIN","ac9414b70cc8f2deaa32702dfb06d7238842837433f8fb40a501a2ecf3839106"
"iii",,"DATA_WIN","f5557d4fcf727a981a3c315aca733eefa2996f7c7cdae1fa7e0de28522820bb0"
"hhh",,"DATA_WIN","24d166cd6c8b826c779040b49d5b6708d649b236558e8744339dfee6afe11999"
"colcount",,"DATA_WIN","1d006c130b1bf77522c2252cf4d968de916ca046b4add322b441be4a1ab18aa4"
"dcol",,"DATA_WIN","17604940bd8d4906890acaa09232f6dfe145ce62b4ca455ea5c6c1305d2577a1"
"dtext",,"DATA_WIN","8d6420fcfb5a6dcc8fdea2be925fbf6bc00d055849ea0885ed87beb225157bed"
"real",,"DATA_WIN","aa33996d60e89311b4d1a920dae03c6d7fa3ae1956c52662e273aad4683e577f"
"obj",,"DATA_WIN","772a5fb04f9bad38681a2f56ddfdbd6a15185753df8dcc029788d02bf3b6825b"
"notme",,"DATA_WIN","15d4c887164c508d4fe8caed7ab29141745d971843a1d7be09962bdbc917786a"
"instance",,"DATA_WIN","5e8c03a94c7835b87dd82c690f9f85c08592ef7433aa141ceaacb36a9f4da434"
"argument7",,"DATA_WIN","3aff797a7d01b4dbe8ecdcd46dd131238101a151243978cfd2eacab4bf7dcd78"
"argument8",,"DATA_WIN","932403fdd510c6e57da5a203d46af663cf8cd0713f845dd4c710461cf4465a89"
"room",,"DATA_WIN","1f1c5b2fad778434024f1537986346927917f4755a6e7d3fd91f22653b7c3132"
"running",,"DATA_WIN","c071cf5f5ed6f884cc70155b6f05f755fd46a302d05e4261b7e92ce878bbfed8"
"foot",,"DATA_WIN","22e4f6912a6980d6fd59e0c5409247407491282cc8dbd009734066b8393a5761"
"floor",,"DATA_WIN","a3e1f4935b0919b346c2caf4da18078a1ebaf6451eb7f7b5dc79c11629b6368c"
"team",,"DATA_WIN","ca8b22d0db83a22db163b560b3e4e51527e533d31d067b614a0c33c4d2df8432"
"player",,"DATA_WIN","cdb59355f3ba293977fc0945fb85f11822d412c45c7520c7121bd2234f6c1f48"
"radius",,"DATA_WIN","981979a22bad8c7cdc4484360aceb2f6a26979bba5fb0d73a1adb67a0ea69918"
"alert",,"DATA_WIN","df905058dd67a409fef81480e81e4736572b0edb4d7fb987c695cd07e260ec81"
"tsoft",,"DATA_WIN","4376b25c5f1d1fe42d89b526ec2d7294b3290137c774e821f5aa9bbd9082af25"
"choose",,"DATA_WIN","725fed9d1ae909982052ec4fe91a5a140158b4349498c7ef020ed32d6f8a370d"
"shake",,"DATA_WIN","50d22da6c0d4799bb16322e6aa0cbcfe44c9e0755b302a1777c1d0227bbdb65d"
"hsp",,"DATA_WIN","bd531be5e145095626917a5134b118554a267e7cbca64293793a1ece5bd88ce5"
"type",,"DATA_WIN","1303c06b0b014d0ce7b988ab173a13f31227d417058ff4bbe6f8c222b4ad913c"
"parent",,"DATA_WIN","e47125968b3b71049fbc4802d1e40a71ea1359decfabacf70b34588037d4ff0c"
"rate",,"DATA_WIN","c549779d79e5c8e9c9a6b6da5f1c5e21075eb9319852f858acb227ee855e4ef5"
"Alert: ",,"DATA_WIN","83cd48129b40c655b0dd96a23180316e8172e51c2a0c384c088bd5b77539287d"
"Searched: ",,"DATA_WIN","14df02affdd3abad24534a1e21b60b87fc2cc5b0908d2e3bec0dd519eb5289fa"
"path",,"DATA_WIN","a0af9f865bf637e6736817f4ce552e4cdf7b8c36ea75bc254c1d1f0af744b5bf"
"headshot",,"DATA_WIN","5c1bb02822887b9990ad1e199b312f3b32a9c7ae2c1862b0f31e84db444b3b53"
"use",,"DATA_WIN","a3b142af6e97cfc3bb23e409ab83467af7d16ded7dc0632be6a6a9023e49ce8b"
"bullets",,"DATA_WIN","3bb6e464da151ea183aac26973fee1f381f69330e246e8f8d15759bc20980845"
"state",,"DATA_WIN","4ba69735ca53765ed6a709edb56c6ea236b7193a3b29a6b390c346f0f4340e4e"
"free",,"DATA_WIN","ad95d5fa651ba86d8923fe1238d24a4f1988a752acfe426ac72ac7c04471bc17"
"round",,"DATA_WIN","a97b0931730e83fbf9284ff00a4c5f7a4eef2189dddb89319a6dfa5871e28923"
"weapon",,"DATA_WIN","c68fef1abac63a8353831df2718519fee1c4c16d63ff13bc473a65be02fb60bf"
"crouching",,"DATA_WIN","97aefe70b85bcb69ae5fd4034e689b7c1aba204de1858f58e60d9daa925ef7b8"
"random",,"DATA_WIN","a441b15fe9a3cf56661190a0b93b9dec7d04127288cc87250967cf3b52894d11"
"shoot",,"DATA_WIN","bd9b8d8e9aa8e2aa24c07daa04d04cf4058f7f3084faa0dd346e75f783d80e97"
"tic",,"DATA_WIN","eceba22a3c154598ba860368785ceb806c0d3e840f5e813db0323bdc494d8d87"
"sign",,"DATA_WIN","0b6f395ca14ac202374d5cff678b71157d0bef7e00c3045e9b80aab4ffb85276"
"tnat",,"DATA_WIN","3a64c7bc36cfb17e35ba68dcaf03b113d40dd69f92f3b451407d824c7f1f42e9"
"reaction",,"DATA_WIN","511639a4a9a23cceb83e1acb0aab58260e6f5136051197008bb7951dd6c06ad4"
"voice",,"DATA_WIN","c57d7e92019708b614c90fa3685cd644f543a60153fb99ec9b67c381a245fb2a"
"var2",,"DATA_WIN","abd909d16348f2b282c972bbd45069b295c8f71faa954ea6569e24504f3f0a80"
"xstart",,"DATA_WIN","139e422c96c6efe2cf8b8e84dfd83b84469afdc99adbef74acbe2e60fbaa666c"
"aiming",,"DATA_WIN","fad8fb8fe9acb0794dc5053e2f553b14dffcd2b2787c649dafb690c84a936e4c"
"tzone",,"DATA_WIN","590cffea5bf1f323dc6f1aa44c538a12b2d64a30d63c2778c9b29aa9ab01b050"
"trait",,"DATA_WIN","982055e51c25a06a78218a70083240ea36ba656fd9081bf39440f847aa46f825"
"tstair",,"DATA_WIN","14cd9a71e425fcbeb35e58939f05c986493ffb1f4720568a0e41d1e8841c0d1c"
"tsign",,"DATA_WIN","fd8d4dfc98c2ee7fe853ce4cdc209ad0a3210435b7b6f3e09e7d2c6de303b273"
"tcover",,"DATA_WIN","79a4f0bb9dd1ba660bf0fc943287a97ead57294b2110c06397245ed4447e1ae3"
"timer",,"DATA_WIN","cd94ec90364da372eb1a980c7ffb36e5654d7e2cd92cb810be418adb36fe2434"
"alarm",,"DATA_WIN","5e94ec139442cfe98f5cdb0ffbb6dd081de42949b11f8950a122c5d797598329"
"name",,"DATA_WIN","82a3537ff0dbce7eec35d69edc3a189ee6f17d82f353a553f9aa96cb0be3ce89"
"gib",,"DATA_WIN","04c54ecabe01e939c8d0ac4450b958679419103096c8c6e68802f9f62f5bd578"
"wander",,"DATA_WIN","33430ae3a73f5974d083f080bba23c5ecc74db580d7d0bdc9a0fddcb0b597bfc"
"ttype",,"DATA_WIN","fdf2063768946dc0df4ba5937ded0ee4d4275f1def14411e568bfbdfa15fc54a"
"tlight",,"DATA_WIN","4d8e8af3838e4a74877378bcfb37e4d6f39f75413c257d7943e5775504070ca9"
"tcasing",,"DATA_WIN","475576a432567cc900718c213d07e8472bb8a22b29629c05cc13d770d9ad2861"
"pierce",,"DATA_WIN","9c0e1061c8e49a033a1b1e4257e5d799e62fff14eefbc2a46b94d1679e8db24a"
"damage",,"DATA_WIN","6f5a5c61ccdbd8ff2a620d28c86c721feda2dcc809d23b29e1983af5cc50bd85"
"recoil",,"DATA_WIN","554805d476c1a765895662fc0bab5bdc1db7b4271fa2e8d406cd9c86527f3fb6"
"tcount",,"DATA_WIN","e3f382c990c9f5389dd514442ee0910ac564328a5584722f06f502123e7080d8"
"tbullet",,"DATA_WIN","506025ba922655999b1670e3843d4d1faea8d061c49a7e7f3207de9cc6a7fe68"
"tcone",,"DATA_WIN","7207125946c65e80731bacdc04417cbba5c62479a15ee922dcb90fdde54ad0cd"
"Idle",,"DATA_WIN","ab0171ca0494d441cb6fe96e2efbe1c2a129f1d87cd6c17f03613cfd111149dd"
"Walk",,"DATA_WIN","08ee52ae125a0a90df4b11a13ef422a0837c8d1a9e5c2883cb7779352ca17d62"
"Crouch",,"DATA_WIN","b97f2dcbf9579563ce12754135195db04d9c4bfbaff4c2188f398df4e18bee55"
"Climb",,"DATA_WIN","98ca5f27d9642dc7c9e927251831113e537ac763f9974f4db40a1d7fc9671231"
"ClimbOver",,"DATA_WIN","89fa51921832191f9ffeb64aa299cce270f379c2d5c15bef506009c3bc97c6b3"
"Run",,"DATA_WIN","00d60e31a4e6b8344d4201f25a6a7dee770713107f6d097abb01559d32b17f26"
"Jump",,"DATA_WIN","9ee0ca3e24d60ea0b6a3e02892877bc0e2324d377e87eca76be1176d73c574e4"
"Aim",,"DATA_WIN","28427fa78a230e425f39ca571bdb28822b6ad43300a54ad4c1aaa84b232e63b0"
"AimClimb",,"DATA_WIN","c0406af6f3e3a00015eb26673f6218ebd3d9c0080d91a8930c1af835ef6232db"
"Aim2H",,"DATA_WIN","70951e77f6323fe81ebc516a6cd7417291238f406554fbc4b94da71cbb6bb82e"
"AimClimb2H",,"DATA_WIN","363e149edabd1a86c88be0a8e7b4df81aa1e97b88fff0bb295a6537d226ef83a"
"AimCrouch",,"DATA_WIN","281d6f16127166eab215831a000cc1b6c0d688051bbbfaf5f64239e44d75d35d"
"Fire",,"DATA_WIN","c141faa80e43a11909f5736d1e767f12e1468aa06dadd446081746934e875fc3"
"Smash",,"DATA_WIN","ffb45102177a3d20d4c5d4b2173ed232d7d10ed118ec14766129b1f224a79ba1"
"Hit",,"DATA_WIN","8a043f55ef38458453a5d90a4a8528f6aeef45cbf281fdaf0413fb7cbf9f3058"
"Sit",,"DATA_WIN","bcf686d39beed93c01c5987957e7b5156c6616578cd34a0f94d8b59f5b69c7ae"
"Sleep",,"DATA_WIN","d466bcf52eb6921b1e747e51bf2cc1441926455ba146ecc477bed1574e44f9c0"
"Smoke",,"DATA_WIN","29b52bfcccd01518e9de561ca2e3eb7833293506f0ed0743ae2b83a1a8ee7351"
"Reload",,"DATA_WIN","bdc090ec61e3fcfc65f469951dfe00f3f2ecfc6003c44deac8e05b7237092de6"
"Roll",,"DATA_WIN","4464105f259b642447aa1822c9e9da42015985f4b8f3d25c53bcb985f00e394f"
"tdrop",,"DATA_WIN","2f6d486b70418ac5ae9814a7fe469a1019ff71c872b7ad9c27abd8653b7e7541"
"burst",,"DATA_WIN","57d59e28722dfd55524b8d4faf279bd38f0a3f33106f9e54dfe9239fa2d0dfbf"
"txo",,"DATA_WIN","0f30dcca55be8d45d65b9de35d7f2e5c6b482cf13e4b72f9c8df157e47a49530"
"tyo",,"DATA_WIN","beeb268dc894c9e099b92ad02b189367126c470592195644f9504e5a84e82f1d"
"check",,"DATA_WIN","20f65c28671b40937c5bf23acc7c6f37e5a5ec0622e347b57685725df5ba9e50"
"enemy",,"DATA_WIN","6610cc55246908a68b83fd56d0b36411fc28559d85b90f7e30b9f0e21b86a730"
"rolling",,"DATA_WIN","63fbb88660d663c810e688c046f105745723fd9248c3cfcc8d9519ca9d348147"
"climbing",,"DATA_WIN","df7da510a6fe1ab64a57e49687b9b1d239e647850ecb7ba49b542df06a591d11"
"vsp",,"DATA_WIN","fb9aee93fe9800028fe5c928c4375eaf9b8ddf8b5a553debedd87fb082ee5f9a"
"jumps",,"DATA_WIN","ef30940a2d1b943c8007b8a15e45935dc01902b7c0534dc7e27fda30a9b81aef"
"grav",,"DATA_WIN","09715aa05fd896c833eae400776dc4d0b6d325d985e66613ad3423f316a0dd4b"
"target",,"DATA_WIN","34a04005bcaf206eec990bd9637d9fdb6725e0a0c0d4aebf003f17f4c956eb5c"
"delay",,"DATA_WIN","6e16db102267e6e7de7f08f9c28836861561b6ac5a9aec0d26e263c37267f54e"
"depth",,"DATA_WIN","ded32129b05bfc16ce501e654a169960583352cbc974824ed16ce94855904386"
"light",,"DATA_WIN","99a7026172d42714d0293e5598ec1c8e8260d7d0c4b8582ad002c1883494e216"
"lerp",,"DATA_WIN","9ef67445928f51a5380d5f229c6ee079d11f0c1589e22e9d7b45a4ebe308a9cc"
"tcoeff",,"DATA_WIN","b569329c67464e43dc4220d36a7e663bfa5183304ea6907d84979e3d6d72dbda"
"motion",,"DATA_WIN","305238273bb0fac2a73b43256e38d1515fdf61ec1d30ef161446c3588b93a97b"
"debug",,"DATA_WIN","0b8e9e995d8d77f1e4770f0f79665aee6f3f70247b3735422daba73df4c3096f"
"Hard Mode unlocked! Access in 'New Game'",,"DATA_WIN","2d830d32a33b14cfd3e40423878f674134cec04899f795c9ed452b26dd2a59e7"
"tip",,"DATA_WIN","97380187a878903ffe722b7bfd8d8ba92457ef77de0216cfe9261c72c2b87397"
"Stage cleared. Return to your &y&car.&!&",,"DATA_WIN","757d2c668747275622e118dc2ec0ecdf146a4e02e0135e06c7231987012fde1f"
"quest",,"DATA_WIN","ac1a1c7143cb2199eb400993a5db42bc2f6d98f6769bb696d04b48d84c68a56f"
"Continue to the &y&exit.&!&",,"DATA_WIN","ba7fd6eff40b915e814be4e761859cab485d8d71dd7a15404277368cf2c40428"
"objective",,"DATA_WIN","d454bec656d32723404961023ed9cb3c37221687c40b498a57b3eefa93c4c5f4"
"hoopter",,"DATA_WIN","51c51695ecc59f5470fd1815940feaeb186760c769f13aaf1ba8a3fd7743fe03"
"tname",,"DATA_WIN","1cfd7cda1d684971359c4c45609ece5fcc2190d52483bfe222bee56766e8188d"
"tsound",,"DATA_WIN","2036ac2e5cb5b7ea4094b6f4ed63742386100a374d1908391489cd7a950e7cbd"
"jjj",,"DATA_WIN","b2fca9af31aae6953124439df5bc300c1ef11fb8be938aeb570767c5b6bfdaaf"
"Wheel Up",,"DATA_WIN","c0cb2f0eca8c64d1efc9db04aaf9136a8730d8624db1f05316a69f18a4100d2e"
"Wheel Down",,"DATA_WIN","1fa3f87b52948b8846111897f650e7a22a61ad951188aa224cdfdd4cfb27feae"
"$$$$temp$$$$",,"DATA_WIN","29b83bce8f8a9eca912d606fecf62ca54284beb7a54bbba097d4e7f5c53d5b83"
"Left Stick",,"DATA_WIN","d9ae40b5fba600dc6f455f766a400993496c62f6472561c5d86aa6e2ba979795"
"Right Stick",,"DATA_WIN","654a436c945a96de7d1250c4c1b182d351887e71b7f4c8e3ecc13098281cc60a"
"&g&(A)&!&",,"DATA_WIN","47064e3e6fa394626b1fb4cfa49af13e8af4aa0c80679bc1f5ac5a6b55e5abd8"
"&r&(B)&!&",,"DATA_WIN","e5a7e402260d2af5da04661ede9cb9a12569fd30d3e6d186408f98b349f98840"
"&b&(X)&!&",,"DATA_WIN","324fd88c78de8cdd5386887a047df6583c86d9308fd8e871af7d6dc02d8bf1eb"
"&y&(Y)&!&",,"DATA_WIN","8fa2f3f7a8ef5b1208dbc679c765829009aac47c08851f5a243a10a89010c6d7"
"L.Shoulder",,"DATA_WIN","9627ceb160a0de89bcca2d247c107f81d3101bd9b7e41dd2cd99ed5e3341b4a6"
"R.Shoulder",,"DATA_WIN","9e3b98486e50eb59a78c6644883762bbf3799c23a6f5c49c40b271abaf5488b4"
"L.Trigger",,"DATA_WIN","c4696bb4ce8392b29e8c923eff2fc0befdd749f3470d90c422d3d55f96575d5d"
"R.Trigger",,"DATA_WIN","5e78395227b955d05c509c816609a2b34b38dce0ba96b69412bf1dc1442210a2"
"Select",,"DATA_WIN","2a78025de6aae5e7ff88e5a951bb3a78ddd67388913529cf9e2dd9653e62b02d"
"Start",,"DATA_WIN","e4bb9f1ece9af9264a3b9e3913bbdb2cf497457167b14ced5f85688bfde74644"
"L.Stick",,"DATA_WIN","a1ad2034c4ea550fc83db829bedbb29f1849f9264fe6e8a6e2664da61ebc67c1"
"R.Stick",,"DATA_WIN","2275b146ec43fd7bf0ec035228e58e8bfdb6044320e278ae0de6ffc7e8a2fde7"
"Pad Up",,"DATA_WIN","97ce569c8618035b7d295402b2052250f884ba6e2b4f875247b5f94c0e38969f"
"Pad Down",,"DATA_WIN","ca9660c574b2af7b1b2bea14b1851ddf29a0891b23e50ee2ffc3877bc7072bfa"
"Pad Left",,"DATA_WIN","20c2efaa8d2e02f193c865cc5dad52450c95db883ba7193201a5eb3990ed931f"
"Pad Right",,"DATA_WIN","ace0505d6ac0efad4ea0084a8c309ec98ad458fe10b7b6fd71c7d5660fa3810f"
"ENTER",,"DATA_WIN","d50187dd170f377fe06e9b01c9995bea6c685a371c4772e73d42f5d59b021d4b"
"SHIFT",,"DATA_WIN","34f4461607521e62b2645b505e7af2267f46a86bc29770063f6710c03f4f1152"
"CTRL",,"DATA_WIN","bb69fc1cad24c2d6a80bd8d6a50ae43eba927a2922dceca5365fd07db8220d19"
"SPACE",,"DATA_WIN","7ed62da858e13cb37ad0e4669d774a02699d024d49abcf89bf2e14cdd6da0d26"
"PAGE UP",,"DATA_WIN","e2cfd5e64984fa73557798de69680ad2a2b52c0f91fd4d574a94c190bed7841a"
"PAGE DOWN",,"DATA_WIN","84a91b278a8e888c949ea0c24b26a6066485047f495d07730847d6111dd1e427"
"END",,"DATA_WIN","b891f9e2a69626266100a5fa3161423408bdf539816e578cc6464a315b138668"
"HOME",,"DATA_WIN","36e65c39f83b8df92770b95b8cdad4947ebd58cc410ac6e8bbac7a21e8ce941c"
"LEFT ARROW",,"DATA_WIN","901b6515f4a69177070495164682467e3644bae3ce9b4b026850536a594d9221"
"RIGHT ARROW",,"DATA_WIN","67cb8a583a8307280c48a6860aa9d13595e5fe0ad7ba908e6060a347f8cbb584"
